nama_hotel,kelurahan,kecamatan,bintang,jumlah_kamar,jumlah_tempat_tidur,tahun,bulan,wisman,wisnus,kmr,pax,rm_ava,okupansi
MIDTOWN XPRESS,Damai,Balikpapan Kota,Bintang 2,115,174,2019,10,29,"1,455","1.484,000","1,48","3,565","41,63"
SEVENSIX HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,35,42,2019,10,0,"2,79","1.395,000","2,79","1,085","128,57"
BUANA LESTARI HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,50,58,2019,10,0,"1,135","749,000","1,14","1,55","48,32"
SEPINGGAN HOTEL,Sepinggan Raya,Balikpapan Selatan,Bintang 2,101,119,2019,10,19,830,"331,000","849,00","3,131","10,57"
HAAI HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,112,158,2019,10,31,105,"136,000","136,00","3,472","3,92"
CITY HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 2,57,76,2019,10,0,0,"0,000","0,00","1,767","0,00"
MUTIARA INDAH HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,38,40,2019,10,0,"2,016","1.008,000","2,02","1,178","85,57"
D'PRIMA MT HARYONO,Damai,Balikpapan Kota,Bintang 2,112,112,2019,10,0,0,"0,000","0,00","3,472","0,00"
AIQO,Klandasan Ilir,Balikpapan Kota,Bintang 1,51,57,2019,10,0,188,"175,000","188,00","1,581","11,07"
BINTANG HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,68,68,2019,10,0,0,"0,000","0,00","2,108","0,00"
BANDARA CITA AMADANA HOTEL,Sepinggan,Balikpapan Selatan,Bintang 1,41,54,2019,10,0,0,"0,000","0,00","1,271","0,00"
NUANSA INDAH HOTEL,Damai,Balikpapan Kota,Bintang 1,166,244,2019,10,5,"2,58","0,000","2,59","5,146","0,00"
HOTEL HERLY,Damai,Balikpapan Selatan,Bintang 1,35,45,2019,10,0,574,"0,000","574,00","1,085","0,00"
BANDARA INTERNATIONAL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,41,54,2019,10,0,0,"0,000","0,00","1,271","0,00"
THE TANG HOTEL,Batu Ampar,Balikpapan Utara,Bintang 1,44,44,2019,10,0,0,"0,000","0,00","1,364","0,00"
KEMALA BEACH RESORT,Prapatan,Balikpapan Selatan,Bintang 1,45,45,2019,10,0,0,"0,000","0,00","1,395","0,00"
J- ICON HIP HOTEL,Damai Bahagia,Balikpapan Selatan,Melati,30,30,2019,10,15,777,"394,000","792,00",930,"42,37"
SEJATI HOTEL,Damai,Balikpapan Selatan,Melati,25,25,2019,10,0,0,"0,000","0,00",775,"0,00"
ATHAR 88,Sungai Nangka,Balikpapan Selatan,Melati,74,74,2019,10,0,0,"0,000","0,00","2,294","0,00"
CITRA RASA NUSANTARA,Klandasan Ilir,Balikpapan Selatan,Melati,78,123,2019,10,0,167,"96,000","167,00","2,418","3,97"
ANDHIKA HOTEL,Marga Sari,Balikpapan Barat,Melati,17,29,2019,10,0,210,"105,000","210,00",527,"19,92"
MAHAKAM HOTEL,Karang Rejo,Balikpapan Tengah,Melati,31,37,2019,10,0,327,"327,000","327,00",961,"34,03"
GRAND SENYIUR HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,181,221,2020,10,3,"2,923","2,420","2,93","5,611","43,13"
NOVOTEL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,198,267,2020,10,208,"4,176","4,384","4,38","6,138","71,42"
GRAND JATRA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 5,215,296,2020,10,40,"3,139","3,179","3,18","6,665","47,70"
FOUR POINS,Sepinggan Raya,Balikpapan Selatan,Bintang 4,138,168,2020,10,27,"3,306","3.013,000","3,33","4,278","70,43"
PLATINUM HOTEL,Graha Indah,Balikpapan Utara,Bintang 4,200,312,2020,10,208,"4,568","2.488,000","4,78","6,2","40,13"
BLUE SKY,Marga Sari,Balikpapan Barat,Bintang 4,122,140,2020,10,74,"3,857","3,520","3,93","3,782","93,07"
PENTACITY HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,80,90,2020,10,0,0,"0,000","0,00","2,48","0,00"
GRAND TJKORO,Sepinggan Raya,Balikpapan Selatan,Bintang 4,148,224,2020,10,379,"3,635","3,048","4,01","4,588","66,43"
HORISON ULTIMA,Sepinggan,Balikpapan Selatan,Bintang 4,130,130,2020,10,0,0,"0,000","0,00","4,03","0,00"
GOLDEN TULIP HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2020,10,206,"4,529","3,237","4,74","4,65","69,61"
SWISS BELL HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,230,350,2020,10,0,0,"0,000","0,00","7,13","0,00"
GRAND TIGA MUSTIKA HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 4,116,196,2020,10,0,0,"0,000","0,00","3,596","0,00"
ASTARA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,663,673,2020,10,9,"5,542","3,641","5,55","20,553","17,72"
MENARA BAHTERA,Klandasan Ilir,Balikpapan Kota,Bintang 4,182,252,2020,10,0,0,"0,000","0,00","5,642","0,00"
THE NEW BENAKUTAI,Klandasan Ilir,Balikpapan Kota,Bintang 4,91,136,2020,10,0,"3,756","1.878,000","3,76","2,821","66,57"
ANDHIKA BAHTERA HOTEL,Marga Sari,Balikpapan Barat,Bintang 3,155,205,2020,10,0,0,"0,000","0,00","4,805","0,00"
GRAND TAN HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2020,10,0,0,"0,000","0,00","4,65","0,00"
LE GRANDEUR HOTEL,DAMAI,Balikpapan Selatan,Bintang 4,185,200,2020,10,0,0,"0,000","0,00","5,735","0,00"
HER HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,154,200,2020,10,0,"1,735","1,497","1,74","4,774","31,36"
QUEST HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 3,99,143,2020,10,60,"2,568","1,546","2,63","3,069","50,37"
NEO+ HOTEL,Gn. Sari Ulu,Balikpapan Tengah,Bintang 3,109,159,2020,10,0,"3,953","2,595","3,95","3,379","76,80"
D'PRIMA HOTEL,Damai,Balikpapan Selatan,Bintang 3,73,73,2020,10,0,0,"0,000","0,00","2,263","0,00"
PACIFIC HOTEL,Gn. sari Ilir,Balikpapan Tengah,Bintang 3,101,159,2020,10,0,0,"0,000","0,00","3,131","0,00"
WHIZ PRIME HOTEL,Damai,Balikpapan Kota,Bintang 3,27,37,2020,10,0,"4,259","2,438","4,26",837,"291,28"
BDI TOWN HOUSE,Gn. Bahagia,Balikpapan Selatan,Bintang 3,85,170,2020,10,124,296,"210,000","420,00","2,635","7,97"
IBIS HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2020,10,7,"3,374","3,381","3,38","4,805","70,36"
SWISS BELL INN,Damai,Balikpapan Kota,Bintang 3,98,98,2020,10,0,0,"0,000","0,00","3,038","0,00"
ZURICH HOTEL,Damai,Balikpapan Kota,Bintang 3,166,166,2020,10,0,"1,873","1,108","1,87","5,146","21,53"
MAX ONE,Damai,Balikpapan Selatan,Bintang 3,30,43,2020,10,25,"5,498","3,436","5,52",930,"369,46"
HORISON SAGITA,Klandasan Ilir,Balikpapan Kota,Bintang 3,79,79,2020,10,32,"2,364","2,141","2,40","2,449","87,42"
MEGA LESTARI HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2020,10,0,"1,122","942,000","1,12","4,805","19,60"
BEST INN,Gn. Bahagia,Balikpapan Selatan,Bintang 3,53,72,2020,10,0,0,"0,000","0,00","1,643","0,00"
THE STAR HILL,Damai Bahagia,Balikpapan Selatan,Bintang 3,133,197,2020,10,0,268,"134,000","268,00","4,123","3,25"
ROYAL SUITE HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,112,172,2020,10,0,0,"0,000","0,00","3,472","0,00"
ADHIKA BAHTERA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,155,205,2020,10,0,0,"0,000","0,00","4,805","0,00"
MIRAMA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,108,173,2020,10,0,825,"482,000","825,00","3,348","14,40"
HER HOTEL & TRADE CENTER,Gn. Samarinda,Balikpapan Utara,Bintang 3,154,200,2020,10,0,"1,735","1,497","1,74","4,774","31,36"
FAVE HOTEL,Damai,Balikpapan Selatan,Bintang 2,73,73,2020,10,0,0,"0,000","0,00","2,263","0,00"
D'PRIMA RUKO BANDAR,Klandasan Ulu,Balikpapan Kota,Bintang 3,81,81,2020,10,0,0,"0,000","0,00","2,511","0,00"
THE POINT HOTEL,Damai,Balikpapan Selatan,Bintang 2,33,33,2020,10,0,0,"0,000","0,00","1,023","0,00"
MIDTOWN XPRESS,Damai,Balikpapan Kota,Bintang 2,115,174,2020,10,35,"1,491","1,526","1,53","3,565","42,81"
SEVENSIX HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,35,42,2020,10,0,"2,742","1,371","2,74","1,085","126,36"
BUANA LESTARI HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,50,58,2020,10,0,794,"594,000","794,00","1,55","38,32"
SEPINGGAN HOTEL,Sepinggan Raya,Balikpapan Selatan,Bintang 2,101,119,2020,10,5,347,"194,000","352,00","3,131","6,20"
HAAI HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,112,158,2020,10,37,136,"173,000","173,00","3,472","4,98"
CITY HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 2,57,76,2020,10,0,0,"0,000","0,00","1,767","0,00"
MUTIARA INDAH HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,38,40,2020,10,0,"1,4","700,000","1,40","1,178","59,42"
D'PRIMA MT HARYONO,Damai,Balikpapan Kota,Bintang 2,112,112,2020,10,0,0,"0,000","0,00","3,472","0,00"
AIQO,Klandasan Ilir,Balikpapan Kota,Bintang 1,51,57,2020,10,0,140,"40,000","140,00","1,581","2,53"
BINTANG HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,68,68,2020,10,0,0,"0,000","0,00","2,108","0,00"
BANDARA CITA AMADANA HOTEL,Sepinggan,Balikpapan Selatan,Bintang 1,41,54,2020,10,0,0,"0,000","0,00","1,271","0,00"
NUANSA INDAH HOTEL,Damai,Balikpapan Kota,Bintang 1,166,244,2020,10,0,0,"0,000","0,00","5,146","0,00"
HOTEL HERLY,Damai,Balikpapan Selatan,Bintang 1,35,45,2020,10,0,0,"0,000","0,00","1,085","0,00"
BANDARA INTERNATIONAL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,41,54,2020,10,0,0,"0,000","0,00","1,271","0,00"
THE TANG HOTEL,Batu Ampar,Balikpapan Utara,Bintang 1,44,44,2020,10,0,0,"0,000","0,00","1,364","0,00"
KEMALA BEACH RESORT,Prapatan,Balikpapan Selatan,Bintang 1,45,45,2020,10,0,0,"0,000","0,00","1,395","0,00"
J- ICON HIP HOTEL,Damai Bahagia,Balikpapan Selatan,Melati,30,30,2020,10,0,444,"222,000","444,00",930,"23,87"
SEJATI HOTEL,Damai,Balikpapan Selatan,Melati,25,25,2020,10,0,0,"0,000","0,00",775,"0,00"
ATHAR 88,Sungai Nangka,Balikpapan Selatan,Melati,74,74,2020,10,0,0,"0,000","0,00","2,294","0,00"
CITRA RASA NUSANTARA,Klandasan Ilir,Balikpapan Selatan,Melati,78,123,2020,10,0,0,"0,000","0,00","2,418","0,00"
ANDHIKA HOTEL,Marga Sari,Balikpapan Barat,Melati,17,29,2020,10,0,72,"36,000","72,00",527,"6,83"
MAHAKAM HOTEL,Karang Rejo,Balikpapan Tengah,Melati,31,37,2020,10,0,0,"0,000","0,00",961,"0,00"
GRAND SENYIUR HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,181,221,2021,10,62,"3,855","2,263","3,92","5,611","40,33"
NOVOTEL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,198,267,2021,10,"4,232",116,"4,348","4,35","6,138","70,84"
GRAND JATRA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 5,215,296,2021,10,5,"4,739","4,899","4,74","6,665","73,50"
FOUR POINS,Sepinggan Raya,Balikpapan Selatan,Bintang 4,138,168,2021,10,15,"4,649","3,416","4,66","4,278","79,85"
PLATINUM HOTEL,Graha Indah,Balikpapan Utara,Bintang 4,200,312,2021,10,34,"5,071","3,933","5,11","6,2","63,44"
BLUE SKY,Marga Sari,Balikpapan Barat,Bintang 4,122,140,2021,10,0,"3,414","3,414","3,41","3,782","90,27"
PENTACITY HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,80,90,2021,10,0,0,"0,000","0,00","2,48","0,00"
GRAND TJKORO,Sepinggan Raya,Balikpapan Selatan,Bintang 4,148,224,2021,10,15,"4,76","3,209","4,78","4,588","69,94"
HORISON ULTIMA,Sepinggan,Balikpapan Selatan,Bintang 4,130,130,2021,10,0,0,"0,000","0,00","4,03","0,00"
GOLDEN TULIP HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2021,10,76,"7,9","3,929","7,98","4,65","84,49"
SWISS BELL HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,230,350,2021,10,0,0,"0,000","0,00","7,13","0,00"
GRAND TIGA MUSTIKA HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 4,116,196,2021,10,0,0,"0,000","0,00","3,596","0,00"
ASTARA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,663,673,2021,10,10,"7,782","3,940","7,79","20,553","19,17"
MENARA BAHTERA,Klandasan Ilir,Balikpapan Kota,Bintang 4,182,252,2021,10,0,"4,622","4,166","4,62","5,642","73,84"
THE NEW BENAKUTAI,Klandasan Ilir,Balikpapan Kota,Bintang 4,91,136,2021,10,0,"2,986","1,493","2,99","2,821","52,92"
ANDHIKA BAHTERA HOTEL,Marga Sari,Balikpapan Barat,Bintang 3,155,205,2021,10,7,"3,623","35,000","3,63","4,805","0,73"
GRAND TAN HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2021,10,0,0,"0,000","0,00","4,65","0,00"
LE GRANDEUR HOTEL,DAMAI,Balikpapan Selatan,Bintang 4,185,200,2021,10,0,0,"0,000","0,00","5,735","0,00"
HER HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,154,200,2021,10,0,0,"0,000","0,00","4,774","0,00"
QUEST HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 3,99,143,2021,10,12,"2,969","2,105","2,98","3,069","68,59"
NEO+ HOTEL,Gn. Sari Ulu,Balikpapan Tengah,Bintang 3,109,159,2021,10,0,"5,278","2,930","5,28","3,379","86,71"
D'PRIMA HOTEL,Damai,Balikpapan Selatan,Bintang 3,73,73,2021,10,0,0,"0,000","0,00","2,263","0,00"
PACIFIC HOTEL,Gn. sari Ilir,Balikpapan Tengah,Bintang 3,101,159,2021,10,0,"1,14","858,000","1,14","3,131","27,40"
WHIZ PRIME HOTEL,Damai,Balikpapan Kota,Bintang 3,27,37,2021,10,0,"6,028","3,778","6,03",837,"451,37"
BDI TOWN HOUSE,Gn. Bahagia,Balikpapan Selatan,Bintang 3,85,170,2021,10,63,391,"224,000","454,00","2,635","8,50"
IBIS HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2021,10,4,"4,049","4,053","4,05","4,805","84,35"
SWISS BELL INN,Damai,Balikpapan Kota,Bintang 3,98,98,2021,10,0,0,"0,000","0,00","3,038","0,00"
ZURICH HOTEL,Damai,Balikpapan Kota,Bintang 3,166,166,2021,10,0,0,"0,000","0,00","5,146","0,00"
MAX ONE,Damai,Balikpapan Selatan,Bintang 3,30,43,2021,10,26,"5,528","3,520","5,55",930,"378,49"
HORISON SAGITA,Klandasan Ilir,Balikpapan Kota,Bintang 3,79,79,2021,10,2,"3,161","2,413","3,16","2,449","98,53"
MEGA LESTARI HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2021,10,0,"1,675","855,000","1,68","4,805","17,79"
BEST INN,Gn. Bahagia,Balikpapan Selatan,Bintang 3,53,72,2021,10,0,0,"0,000","0,00","1,643","0,00"
THE STAR HILL,Damai Bahagia,Balikpapan Selatan,Bintang 3,133,197,2021,10,0,410,"205,000","410,00","4,123","4,97"
ROYAL SUITE HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,26,26,2021,10,0,481,"457,000","481,00",806,"56,70"
ADHIKA BAHTERA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,155,205,2021,10,0,0,"0,000","0,00","4,805","0,00"
MIRAMA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,108,173,2021,10,0,"1,487","761,000","1,49","3,348","22,73"
HER HOTEL & TRADE CENTER,Gn. Samarinda,Balikpapan Utara,Bintang 3,154,200,2021,10,0,0,"0,000","0,00","4,774","0,00"
FAVE HOTEL,Damai,Balikpapan Selatan,Bintang 3,112,158,2021,10,0,0,"0,000","0,00","3,472","0,00"
D'PRIMA RUKO BANDAR,Klandasan Ulu,Balikpapan Kota,Bintang 3,81,81,2021,10,0,0,"0,000","0,00","2,511","0,00"
THE POINT HOTEL,Damai,Balikpapan Selatan,Bintang 2,33,33,2021,10,0,0,"0,000","0,00","1,023","0,00"
MIDTOWN XPRESS,Damai,Balikpapan Kota,Bintang 2,115,174,2021,10,0,"1,539","1,539","1,54","3,565","43,17"
SEVENSIX HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,35,42,2021,10,0,"2,876","1,438","2,88","1,085","132,53"
BUANA LESTARI HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,50,58,2021,10,0,0,"0,000","0,00","1,55","0,00"
SEPINGGAN HOTEL,Sepinggan Raya,Balikpapan Selatan,Bintang 2,101,119,2021,10,4,607,"266,000","611,00","3,131","8,50"
HAAI HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,112,158,2021,10,31,100,"131,000","131,00","3,472","3,77"
CITY HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 2,57,76,2021,10,0,0,"0,000","0,00","1,767","0,00"
MUTIARA INDAH HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,38,40,2021,10,0,0,"0,000","0,00","1,178","0,00"
D'PRIMA MT HARYONO,Damai,Balikpapan Kota,Bintang 2,112,112,2021,10,0,0,"0,000","0,00","3,472","0,00"
AIQO,Klandasan Ilir,Balikpapan Kota,Bintang 2,51,57,2021,10,0,0,"0,000","0,00","1,581","0,00"
BINTANG HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,68,68,2021,10,0,0,"0,000","0,00","2,108","0,00"
BANDARA CITA AMADANA HOTEL,Sepinggan,Balikpapan Selatan,Bintang 1,41,54,2021,10,0,0,"0,000","0,00","1,271","0,00"
NUANSA INDAH HOTEL,Damai,Balikpapan Kota,Bintang 1,166,244,2021,10,0,0,"0,000","0,00","5,146","0,00"
HOTEL HERLY,Damai,Balikpapan Selatan,Bintang 1,35,45,2021,10,0,0,"0,000","0,00","1,085","0,00"
BANDARA INTERNATIONAL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,41,54,2021,10,0,0,"0,000","0,00","1,271","0,00"
THE TANG HOTEL,Batu Ampar,Balikpapan Utara,Bintang 1,44,44,2021,10,0,0,"0,000","0,00","1,364","0,00"
KEMALA BEACH RESORT,Prapatan,Balikpapan Selatan,Bintang 1,45,45,2021,10,0,0,"0,000","0,00","1,395","0,00"
J- ICON HIP HOTEL,Damai Bahagia,Balikpapan Selatan,Melati,30,30,2021,10,0,0,"0,000","0,00",930,"0,00"
SEJATI HOTEL,Damai,Balikpapan Selatan,Melati,25,25,2021,10,0,388,"194,000","388,00",775,"25,03"
ATHAR 88,Sungai Nangka,Balikpapan Selatan,Melati,74,74,2021,10,0,0,"0,000","0,00","2,294","0,00"
CITRA RASA NUSANTARA,Klandasan Ilir,Balikpapan Selatan,Melati,78,123,2021,10,0,0,"0,000","0,00","2,418","0,00"
ANDHIKA HOTEL,Marga Sari,Balikpapan Barat,Melati,17,29,2021,10,0,75,"35,000","75,00",527,"6,64"
MAHAKAM HOTEL,Karang Rejo,Balikpapan Tengah,Melati,31,37,2021,10,0,299,"299,000","299,00",961,"31,11"
GRAND SENYIUR HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,181,221,2022,10,0,0,"2,263","0,00","5,611","40,33"
NOVOTEL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,198,267,2022,10,121,"4,779","4,348","4,90","6,138","70,84"
GRAND JATRA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 5,215,296,2022,10,33,"5,439","4,899","5,47","6,665","73,50"
FOUR POINS,Sepinggan Raya,Balikpapan Selatan,Bintang 4,138,168,2022,10,0,0,"0,000","0,00","4,278","0,00"
PLATINUM HOTEL,Graha Indah,Balikpapan Utara,Bintang 4,200,312,2022,10,0,0,"0,000","0,00","6,2","0,00"
BLUE SKY,Marga Sari,Balikpapan Barat,Bintang 4,122,140,2022,10,44,"4,104","4,148","4,15","3,782","109,68"
PENTACITY HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,80,90,2022,10,0,0,"0,000","0,00","2,48","0,00"
GRAND TJKORO,Sepinggan Raya,Balikpapan Selatan,Bintang 4,148,224,2022,10,120,"6,398","5,683","6,52","4,588","123,87"
HORISON ULTIMA,Sepinggan,Balikpapan Selatan,Bintang 4,130,130,2022,10,0,0,"0,000","0,00","4,03","0,00"
GOLDEN TULIP HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2022,10,216,"7,809","3,929","8,03","4,65","84,49"
SWISS BELL HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,230,350,2022,10,251,"5,635","5.865,000","5,89","7,13","82,26"
GRAND TIGA MUSTIKA HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 4,116,196,2022,10,0,0,"0,000","0,00","3,596","0,00"
ASTARA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,663,673,2022,10,20,"13,535","7,030","13,56","20,553","34,20"
MENARA BAHTERA,Klandasan Ilir,Balikpapan Kota,Bintang 4,182,252,2022,10,0,0,"0,000","0,00","5,642","0,00"
THE NEW BENAKUTAI,Klandasan Ilir,Balikpapan Kota,Bintang 4,91,136,2022,10,0,"2,294","1.147,000","2,29","2,821","40,66"
ANDHIKA BAHTERA HOTEL,Marga Sari,Balikpapan Barat,Bintang 4,155,205,2022,10,0,0,"0,000","0,00","4,805","0,00"
GRAND TAN HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2022,10,0,0,"0,000","0,00","4,65","0,00"
LE GRANDEUR HOTEL,DAMAI,Balikpapan Selatan,Bintang 4,185,200,2022,10,0,0,"0,000","0,00","5,735","0,00"
HER HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,154,200,2022,10,0,0,"0,000","0,00","4,774","0,00"
QUEST HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 3,99,143,2022,10,0,0,"0,000","0,00","3,069","0,00"
NEO+ HOTEL,Gn. Sari Ulu,Balikpapan Tengah,Bintang 3,109,159,2022,10,0,"5,187","2,825","5,19","3,379","83,60"
D'PRIMA HOTEL,Damai,Balikpapan Selatan,Bintang 3,73,73,2022,10,0,0,"0,000","0,00","2,263","0,00"
PACIFIC HOTEL,Gn. sari Ilir,Balikpapan Tengah,Bintang 3,101,159,2022,10,0,"1,462","1,140","1,46","3,131","36,41"
WHIZ PRIME HOTEL,Damai,Balikpapan Kota,Bintang 3,154,187,2022,10,0,"4,245","3,857","4,25","4,774","80,79"
BDI TOWN HOUSE,Gn. Bahagia,Balikpapan Selatan,Bintang 3,85,170,2022,10,0,"4,245","977,000","4,25","2,635","37,08"
IBIS HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2022,10,7,"3,843","3,850","3,85","4,805","80,12"
SWISS BELL INN,Damai,Balikpapan Kota,Bintang 3,98,98,2022,10,0,0,"0,000","0,00","3,038","0,00"
ZURICH HOTEL,Damai,Balikpapan Kota,Bintang 3,166,166,2022,10,0,0,"0,000","0,00","5,146","0,00"
MAX ONE,Damai,Balikpapan Selatan,Bintang 3,115,170,2022,10,6,"6,524","3,413","6,53","3,565","95,74"
HORISON SAGITA,Klandasan Ilir,Balikpapan Kota,Bintang 3,79,79,2022,10,5,"2,846","0,000","2,85","2,449","0,00"
MEGA LESTARI HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2022,10,0,0,"0,000","0,00","4,805","0,00"
BEST INN,Gn. Bahagia,Balikpapan Selatan,Bintang 3,53,72,2022,10,0,0,"0,000","0,00","1,643","0,00"
THE STAR HILL,Damai Bahagia,Balikpapan Selatan,Bintang 3,133,197,2022,10,0,0,"0,000","0,00","4,123","0,00"
ROYAL SUITE HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,112,172,2022,10,0,0,"0,000","0,00","3,472","0,00"
ADHIKA BAHTERA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,155,205,2022,10,0,0,"0,000","0,00","4,805","0,00"
MIRAMA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,108,173,2022,10,0,0,"0,000","0,00","3,348","0,00"
HER HOTEL & TRADE CENTER,Gn. Samarinda,Balikpapan Utara,Bintang 3,154,200,2022,10,0,0,"0,000","0,00","4,774","0,00"
FAVE HOTEL,Damai,Balikpapan Selatan,Bintang 3,112,158,2022,10,0,0,"0,000","0,00","3,472","0,00"
D'PRIMA RUKO BANDAR,Klandasan Ulu,Balikpapan Kota,Bintang 3,81,81,2022,10,0,0,"0,000","0,00","2,511","0,00"
THE POINT HOTEL,Damai,Balikpapan Selatan,Bintang 2,33,33,2022,10,0,0,"0,000","0,00","1,023","0,00"
MIDTOWN XPRESS,Damai,Balikpapan Kota,Bintang 2,30,43,2022,10,25,"1,433","1,458","1,46",930,"156,77"
SEVENSIX HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,51,56,2022,10,0,"2,588","1,294","2,59","1,581","81,85"
BUANA LESTARI HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,50,58,2022,10,0,0,"0,000","0,00","1,55","0,00"
SEPINGGAN HOTEL,Sepinggan Raya,Balikpapan Selatan,Bintang 2,101,119,2022,10,13,791,"0,000","804,00","3,131","0,00"
HAAI HOTEL,Gn. Bahagia,Balikpapan Selatan,Melati,38,40,2022,10,0,61,"131,000","61,00","1,178","11,12"
CITY HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 2,57,76,2022,10,0,0,"0,000","0,00","1,767","0,00"
MUTIARA INDAH HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,38,40,2022,10,0,0,"0,000","0,00","1,178","0,00"
D'PRIMA MT HARYONO,Damai,Balikpapan Kota,Bintang 2,112,112,2022,10,0,0,"0,000","0,00","3,472","0,00"
AIQO,Klandasan Ilir,Balikpapan Kota,Bintang 1,51,57,2022,10,0,0,"0,000","0,00","1,581","0,00"
BINTANG HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,68,68,2022,10,0,0,"0,000","0,00","2,108","0,00"
BANDARA CITA AMADANA HOTEL,Sepinggan,Balikpapan Selatan,Bintang 1,41,54,2022,10,0,0,"0,000","0,00","1,271","0,00"
NUANSA INDAH HOTEL,Damai,Balikpapan Kota,Bintang 1,166,244,2022,10,0,0,"0,000","0,00","5,146","0,00"
HOTEL HERLY,Damai,Balikpapan Selatan,Bintang 1,35,45,2022,10,0,0,"0,000","0,00","1,085","0,00"
